date,Name,price,weight,Family
2019-06-19,Asset2,64.656,0.11625480281751,Fixed Income
2019-06-20,Asset2,65.151,0.11625480281751,Fixed Income
2019-06-21,Asset2,65.524,0.11625480281751,Fixed Income
2019-06-24,Asset2,65.357,0.11625480281751,Fixed Income
2019-06-25,Asset2,64.942,0.11625480281751,Fixed Income
2019-06-26,Asset2,64.679,0.11625480281751,Fixed Income
2019-06-27,Asset2,64.617,0.11625480281751,Fixed Income
2019-06-28,Asset2,64.932,0.11625480281751,Fixed Income
2019-07-01,Asset2,65.593,0.11625480281751,Fixed Income
2019-07-02,Asset2,65.537,0.11625480281751,Fixed Income
2019-07-03,Asset2,66.141,0.11625480281751,Fixed Income
2019-07-04,Asset2,66.368,0.11625480281751,Fixed Income
2019-07-05,Asset2,65.908,0.11625480281751,Fixed Income
2019-07-08,Asset2,65.815,0.11625480281751,Fixed Income
2019-07-09,Asset2,65.805,0.11625480281751,Fixed Income
2019-07-10,Asset2,66.17,0.11625480281751,Fixed Income
2019-07-11,Asset2,66.393,0.11625480281751,Fixed Income
2019-07-12,Asset2,66.513,0.11625480281751,Fixed Income
2019-07-15,Asset2,66.597,0.11625480281751,Fixed Income
2019-07-16,Asset2,66.62,0.11625480281751,Fixed Income
2019-07-17,Asset2,66.228,0.11625480281751,Fixed Income
2019-07-18,Asset2,65.831,0.11625480281751,Fixed Income
2019-07-19,Asset2,66.285,0.11625480281751,Fixed Income
2019-07-22,Asset2,65.858,0.11625480281751,Fixed Income
2019-07-23,Asset2,66.121,0.11625480281751,Fixed Income
2019-07-24,Asset2,66.463,0.11625480281751,Fixed Income
2019-07-25,Asset2,66.529,0.11625480281751,Fixed Income
2019-07-26,Asset2,66.794,0.11625480281751,Fixed Income
2019-07-29,Asset2,66.762,0.11625480281751,Fixed Income
2019-07-30,Asset2,66.623,0.11625480281751,Fixed Income
2019-07-31,Asset2,66.639,0.11625480281751,Fixed Income
2019-08-01,Asset2,66.566,0.11625480281751,Fixed Income
2019-08-02,Asset2,64.533,0.11625480281751,Fixed Income
2019-08-05,Asset2,63.392,0.11625480281751,Fixed Income
2019-08-06,Asset2,62.983,0.11625480281751,Fixed Income
2019-08-07,Asset2,63.17,0.11625480281751,Fixed Income
2019-08-08,Asset2,64.56,0.11625480281751,Fixed Income
2019-08-09,Asset2,64.181,0.11625480281751,Fixed Income
2019-08-12,Asset2,63.876,0.11625480281751,Fixed Income
2019-08-13,Asset2,64.493,0.11625480281751,Fixed Income
2019-08-14,Asset2,63.344,0.11625480281751,Fixed Income
2019-08-15,Asset2,62.874,0.11625480281751,Fixed Income
2019-08-16,Asset2,63.779,0.11625480281751,Fixed Income
2019-08-19,Asset2,64.651,0.11625480281751,Fixed Income
2019-08-20,Asset2,64.475,0.11625480281751,Fixed Income
2019-08-21,Asset2,64.645,0.11625480281751,Fixed Income
2019-08-22,Asset2,64.407,0.11625480281751,Fixed Income
2019-08-23,Asset2,63.574,0.11625480281751,Fixed Income
2019-08-26,Asset2,63.352,0.11625480281751,Fixed Income
2019-08-27,Asset2,63.568,0.11625480281751,Fixed Income
2019-08-28,Asset2,63.659,0.11625480281751,Fixed Income
2019-08-29,Asset2,64.532,0.11625480281751,Fixed Income
2019-08-30,Asset2,64.501,0.11625480281751,Fixed Income
2019-09-02,Asset2,64.325,0.11625480281751,Fixed Income
2019-09-03,Asset2,64.094,0.11625480281751,Fixed Income
2019-09-04,Asset2,64.715,0.11625480281751,Fixed Income
2019-09-05,Asset2,65.782,0.11625480281751,Fixed Income
2019-09-06,Asset2,65.785,0.11625480281751,Fixed Income
2019-09-09,Asset2,65.856,0.11625480281751,Fixed Income
2019-09-10,Asset2,65.328,0.11625480281751,Fixed Income
2019-09-11,Asset2,66.01,0.11625480281751,Fixed Income
2019-09-12,Asset2,66.458,0.11625480281751,Fixed Income
2019-09-13,Asset2,66.477,0.11625480281751,Fixed Income
2019-09-16,Asset2,66.123,0.11625480281751,Fixed Income
2019-09-17,Asset2,66.174,0.11625480281751,Fixed Income
2019-09-18,Asset2,66.127,0.11625480281751,Fixed Income
2019-09-19,Asset2,66.649,0.11625480281751,Fixed Income
2019-09-20,Asset2,66.424,0.11625480281751,Fixed Income
2019-09-23,Asset2,66.026,0.11625480281751,Fixed Income
2019-09-24,Asset2,66.009,0.11625480281751,Fixed Income
2019-09-25,Asset2,65.581,0.11625480281751,Fixed Income
2019-09-26,Asset2,65.487,0.11625480281751,Fixed Income
2019-09-27,Asset2,65.823,0.11625480281751,Fixed Income
2019-09-30,Asset2,65.692,0.11625480281751,Fixed Income
2019-10-01,Asset2,65.329,0.11625480281751,Fixed Income
2019-10-02,Asset2,63.624,0.11625480281751,Fixed Income
2019-10-03,Asset2,63.759,0.11625480281751,Fixed Income
2019-10-04,Asset2,64.752,0.11625480281751,Fixed Income
2019-10-07,Asset2,65.138,0.11625480281751,Fixed Income
2019-10-08,Asset2,63.874,0.11625480281751,Fixed Income
2019-10-09,Asset2,64.246,0.11625480281751,Fixed Income
2019-10-10,Asset2,64.968,0.11625480281751,Fixed Income
2019-10-11,Asset2,65.98,0.11625480281751,Fixed Income
2019-10-14,Asset2,65.462,0.11625480281751,Fixed Income
2019-10-15,Asset2,66.071,0.11625480281751,Fixed Income
2019-10-16,Asset2,65.922,0.11625480281751,Fixed Income
2019-10-17,Asset2,66.042,0.11625480281751,Fixed Income
2019-10-18,Asset2,65.905,0.11625480281751,Fixed Income
2019-10-21,Asset2,66.147,0.11625480281751,Fixed Income
2019-10-22,Asset2,66.318,0.11625480281751,Fixed Income
2019-10-23,Asset2,66.105,0.11625480281751,Fixed Income
2019-10-24,Asset2,66.35,0.11625480281751,Fixed Income
2019-10-25,Asset2,66.642,0.11625480281751,Fixed Income
2019-10-28,Asset2,66.905,0.11625480281751,Fixed Income
2019-10-29,Asset2,67.045,0.11625480281751,Fixed Income
2019-10-30,Asset2,66.851,0.11625480281751,Fixed Income
2019-10-31,Asset2,66.633,0.11625480281751,Fixed Income
2019-11-01,Asset2,67.347,0.11625480281751,Fixed Income
2019-11-04,Asset2,67.822,0.11625480281751,Fixed Income
2019-11-05,Asset2,67.724,0.11625480281751,Fixed Income
2019-11-06,Asset2,67.708,0.11625480281751,Fixed Income
2019-11-07,Asset2,68.114,0.11625480281751,Fixed Income
2019-11-08,Asset2,67.875,0.11625480281751,Fixed Income
2019-11-11,Asset2,67.836,0.11625480281751,Fixed Income
2019-11-12,Asset2,68.256,0.11625480281751,Fixed Income
2019-11-13,Asset2,68.067,0.11625480281751,Fixed Income
2019-11-14,Asset2,68.049,0.11625480281751,Fixed Income
2019-11-15,Asset2,68.584,0.11625480281751,Fixed Income
2019-11-18,Asset2,68.696,0.11625480281751,Fixed Income
2019-11-19,Asset2,68.698,0.11625480281751,Fixed Income
2019-11-20,Asset2,68.586,0.11625480281751,Fixed Income
2019-11-21,Asset2,68.22,0.11625480281751,Fixed Income
2019-11-22,Asset2,68.298,0.11625480281751,Fixed Income
2019-11-25,Asset2,68.889,0.11625480281751,Fixed Income
2019-11-26,Asset2,69.067,0.11625480281751,Fixed Income
2019-11-27,Asset2,69.282,0.11625480281751,Fixed Income
2019-11-28,Asset2,69.358,0.11625480281751,Fixed Income
2019-11-29,Asset2,69.256,0.11625480281751,Fixed Income
2019-12-02,Asset2,68.524,0.11625480281751,Fixed Income
2019-12-03,Asset2,67.736,0.11625480281751,Fixed Income
2019-12-04,Asset2,68.595,0.11625480281751,Fixed Income
2019-12-05,Asset2,68.453,0.11625480281751,Fixed Income
2019-12-06,Asset2,69.302,0.11625480281751,Fixed Income
2019-12-09,Asset2,69.212,0.11625480281751,Fixed Income
2019-12-10,Asset2,69.044,0.11625480281751,Fixed Income
2019-12-11,Asset2,69.011,0.11625480281751,Fixed Income
2019-12-12,Asset2,69.554,0.11625480281751,Fixed Income
2019-12-13,Asset2,69.533,0.11625480281751,Fixed Income
2019-12-16,Asset2,70.281,0.11625480281751,Fixed Income
2019-12-17,Asset2,70.251,0.11625480281751,Fixed Income
2019-12-18,Asset2,70.321,0.11625480281751,Fixed Income
2019-12-19,Asset2,70.439,0.11625480281751,Fixed Income
2019-12-20,Asset2,70.933,0.11625480281751,Fixed Income
2019-12-23,Asset2,70.971,0.11625480281751,Fixed Income
2019-12-24,Asset2,70.99,0.11625480281751,Fixed Income
2019-12-25,Asset2,70.99,0.11625480281751,Fixed Income
2019-12-26,Asset2,70.99,0.11625480281751,Fixed Income
2019-12-27,Asset2,71.318,0.11625480281751,Fixed Income
2019-12-30,Asset2,70.819,0.11625480281751,Fixed Income
2019-12-31,Asset2,70.8,0.11625480281751,Fixed Income
2020-01-01,Asset2,70.8,0.127528683264721,Fixed Income
2020-01-02,Asset2,71.128,0.127528683264721,Fixed Income
2020-01-03,Asset2,71.155,0.127528683264721,Fixed Income
2020-01-06,Asset2,71.052,0.127528683264721,Fixed Income
2020-01-07,Asset2,71.237,0.127528683264721,Fixed Income
2020-01-08,Asset2,71.364,0.127528683264721,Fixed Income
2020-01-09,Asset2,71.908,0.127528683264721,Fixed Income
2020-01-10,Asset2,72.003,0.127528683264721,Fixed Income
2020-01-13,Asset2,72.033,0.127528683264721,Fixed Income
2020-01-14,Asset2,72.206,0.127528683264721,Fixed Income
2020-01-15,Asset2,72.443,0.127528683264721,Fixed Income
2020-01-16,Asset2,72.624,0.127528683264721,Fixed Income
2020-01-17,Asset2,73.015,0.127528683264721,Fixed Income
2020-01-20,Asset2,73.037,0.127528683264721,Fixed Income
2020-01-21,Asset2,73.082,0.127528683264721,Fixed Income
2020-01-22,Asset2,73.174,0.127528683264721,Fixed Income
2020-01-23,Asset2,72.653,0.127528683264721,Fixed Income
2020-01-24,Asset2,72.822,0.127528683264721,Fixed Income
2020-01-27,Asset2,71.285,0.127528683264721,Fixed Income
2020-01-28,Asset2,72.003,0.127528683264721,Fixed Income
2020-01-29,Asset2,72.133,0.127528683264721,Fixed Income
2020-01-30,Asset2,71.466,0.127528683264721,Fixed Income
2020-01-31,Asset2,71.169,0.127528683264721,Fixed Income
2020-02-03,Asset2,71.405,0.127528683264721,Fixed Income
2020-02-04,Asset2,72.5,0.127528683264721,Fixed Income
2020-02-05,Asset2,72.947,0.127528683264721,Fixed Income
2020-02-06,Asset2,73.457,0.127528683264721,Fixed Income
2020-02-07,Asset2,73.324,0.127528683264721,Fixed Income
2020-02-10,Asset2,73.322,0.127528683264721,Fixed Income
2020-02-11,Asset2,73.894,0.127528683264721,Fixed Income
2020-02-12,Asset2,74.175,0.127528683264721,Fixed Income
2020-02-13,Asset2,74.242,0.127528683264721,Fixed Income
2020-02-14,Asset2,74.225,0.127528683264721,Fixed Income
2020-02-17,Asset2,74.459,0.127528683264721,Fixed Income
2020-02-18,Asset2,73.794,0.127528683264721,Fixed Income
2020-02-19,Asset2,74.481,0.127528683264721,Fixed Income
2020-02-20,Asset2,73.532,0.127528683264721,Fixed Income
2020-02-21,Asset2,73.469,0.127528683264721,Fixed Income
2020-02-24,Asset2,71.177,0.127528683264721,Fixed Income
2020-02-25,Asset2,70.006,0.127528683264721,Fixed Income
2020-02-26,Asset2,69.602,0.127528683264721,Fixed Income
2020-02-27,Asset2,66.881,0.127528683264721,Fixed Income
2020-02-28,Asset2,63.983,0.127528683264721,Fixed Income
2020-03-02,Asset2,66.074,0.127528683264721,Fixed Income
2020-03-03,Asset2,66.756,0.127528683264721,Fixed Income
2020-03-04,Asset2,67.051,0.127528683264721,Fixed Income
2020-03-05,Asset2,67.276,0.127528683264721,Fixed Income
2020-03-06,Asset2,64.785,0.127528683264721,Fixed Income
2020-03-09,Asset2,61.573,0.127528683264721,Fixed Income
2020-03-10,Asset2,60.633,0.127528683264721,Fixed Income
2020-03-11,Asset2,60.977,0.127528683264721,Fixed Income
2020-03-12,Asset2,55.159,0.127528683264721,Fixed Income
2020-03-13,Asset2,55.77,0.127528683264721,Fixed Income
2020-03-16,Asset2,55.154,0.127528683264721,Fixed Income
2020-03-17,Asset2,54.936,0.127528683264721,Fixed Income
2020-03-18,Asset2,52.024,0.127528683264721,Fixed Income
2020-03-19,Asset2,52.048,0.127528683264721,Fixed Income
2020-03-20,Asset2,51.682,0.127528683264721,Fixed Income
2020-03-23,Asset2,48.516,0.127528683264721,Fixed Income
2020-03-24,Asset2,53.013,0.127528683264721,Fixed Income
2020-03-25,Asset2,54.875,0.127528683264721,Fixed Income
2020-03-26,Asset2,56.91,0.127528683264721,Fixed Income
2020-03-27,Asset2,55.958,0.127528683264721,Fixed Income
2020-03-30,Asset2,57.148,0.127528683264721,Fixed Income
2020-03-31,Asset2,57.866,0.127528683264721,Fixed Income
2020-04-01,Asset2,54.87,0.127528683264721,Fixed Income
2020-04-02,Asset2,54.825,0.127528683264721,Fixed Income
2020-04-03,Asset2,54.597,0.127528683264721,Fixed Income
2020-04-06,Asset2,57.093,0.127528683264721,Fixed Income
2020-04-07,Asset2,59.565,0.127528683264721,Fixed Income
2020-04-08,Asset2,59.484,0.127528683264721,Fixed Income
2020-04-09,Asset2,61.103,0.127528683264721,Fixed Income
2020-04-10,Asset2,61.103,0.127528683264721,Fixed Income
2020-04-13,Asset2,61.103,0.127528683264721,Fixed Income
2020-04-14,Asset2,61.738,0.127528683264721,Fixed Income
2020-04-15,Asset2,60.79,0.127528683264721,Fixed Income
2020-04-16,Asset2,61.097,0.127528683264721,Fixed Income
2020-04-17,Asset2,62.192,0.127528683264721,Fixed Income
2020-04-20,Asset2,62.657,0.127528683264721,Fixed Income
2020-04-21,Asset2,59.929,0.127528683264721,Fixed Income
2020-04-22,Asset2,61.148,0.127528683264721,Fixed Income
2020-04-23,Asset2,62.04,0.127528683264721,Fixed Income
2020-04-24,Asset2,61.248,0.127528683264721,Fixed Income
2020-04-27,Asset2,62.993,0.127528683264721,Fixed Income
2020-04-28,Asset2,63.166,0.127528683264721,Fixed Income
2020-04-29,Asset2,64.277,0.127528683264721,Fixed Income
2020-04-30,Asset2,63.811,0.127528683264721,Fixed Income
2020-05-01,Asset2,63.811,0.127528683264721,Fixed Income
2020-05-04,Asset2,61.672,0.127528683264721,Fixed Income
2020-05-05,Asset2,63.323,0.127528683264721,Fixed Income
2020-05-06,Asset2,62.766,0.127528683264721,Fixed Income
2020-05-07,Asset2,63.293,0.127528683264721,Fixed Income
2020-05-08,Asset2,63.949,0.127528683264721,Fixed Income
2020-05-11,Asset2,64.022,0.127528683264721,Fixed Income
2020-05-12,Asset2,64.115,0.127528683264721,Fixed Income
2020-05-13,Asset2,62.229,0.127528683264721,Fixed Income
2020-05-14,Asset2,61.388,0.127528683264721,Fixed Income
2020-05-15,Asset2,62.045,0.127528683264721,Fixed Income
2020-05-18,Asset2,64.744,0.127528683264721,Fixed Income
2020-05-19,Asset2,64.846,0.127528683264721,Fixed Income
2020-05-20,Asset2,65.284,0.127528683264721,Fixed Income
2020-05-21,Asset2,64.574,0.127528683264721,Fixed Income
2020-05-22,Asset2,64.443,0.127528683264721,Fixed Income
2020-05-25,Asset2,65.633,0.127528683264721,Fixed Income
2020-05-26,Asset2,65.934,0.127528683264721,Fixed Income
2020-05-27,Asset2,65.577,0.127528683264721,Fixed Income
2020-05-28,Asset2,66.827,0.127528683264721,Fixed Income
2020-05-29,Asset2,66.026,0.127528683264721,Fixed Income
2020-06-01,Asset2,66.77,0.127528683264721,Fixed Income
2020-06-02,Asset2,67.035,0.127528683264721,Fixed Income
2020-06-03,Asset2,68.331,0.127528683264721,Fixed Income
2020-06-04,Asset2,68.252,0.127528683264721,Fixed Income
2020-06-05,Asset2,70.195,0.127528683264721,Fixed Income
2020-06-08,Asset2,70.26,0.127528683264721,Fixed Income
2020-06-09,Asset2,70.251,0.127528683264721,Fixed Income
2020-06-10,Asset2,69.864,0.127528683264721,Fixed Income
2020-06-11,Asset2,67.485,0.127528683264721,Fixed Income
2020-06-12,Asset2,66.413,0.127528683264721,Fixed Income
2020-06-15,Asset2,66.037,0.127528683264721,Fixed Income
2020-06-16,Asset2,68.454,0.127528683264721,Fixed Income
2020-06-17,Asset2,68.417,0.127528683264721,Fixed Income
2020-06-18,Asset2,68.221,0.127528683264721,Fixed Income
2020-06-19,Asset2,68.617,0.127528683264721,Fixed Income
2020-06-22,Asset2,67.957,0.127528683264721,Fixed Income
2020-06-23,Asset2,68.981,0.127528683264721,Fixed Income
2020-06-24,Asset2,66.901,0.127528683264721,Fixed Income
2020-06-25,Asset2,66.588,0.127528683264721,Fixed Income
2020-06-26,Asset2,66.327,0.127528683264721,Fixed Income
2020-06-29,Asset2,66.606,0.127528683264721,Fixed Income
2020-06-30,Asset2,67.372,0.127528683264721,Fixed Income
2020-07-01,Asset2,68.037,0.127528683264721,Fixed Income
2020-07-02,Asset2,68.887,0.127528683264721,Fixed Income
2020-07-03,Asset2,68.461,0.127528683264721,Fixed Income
2020-07-06,Asset2,69.653,0.127528683264721,Fixed Income
2020-07-07,Asset2,69.606,0.127528683264721,Fixed Income
2020-07-08,Asset2,68.911,0.127528683264721,Fixed Income
2020-07-09,Asset2,68.522,0.127528683264721,Fixed Income
2020-07-10,Asset2,69.198,0.127528683264721,Fixed Income
2020-07-13,Asset2,70.702,0.127528683264721,Fixed Income
2020-07-14,Asset2,69.421,0.127528683264721,Fixed Income
2020-07-15,Asset2,70.581,0.127528683264721,Fixed Income
2020-07-16,Asset2,70.197,0.127528683264721,Fixed Income
2020-07-17,Asset2,70.471,0.127528683264721,Fixed Income
2020-07-20,Asset2,70.834,0.127528683264721,Fixed Income
2020-07-21,Asset2,71.633,0.127528683264721,Fixed Income
2020-07-22,Asset2,71.355,0.127528683264721,Fixed Income
2020-07-23,Asset2,71.669,0.127528683264721,Fixed Income
2020-07-24,Asset2,70.481,0.127528683264721,Fixed Income
2020-07-27,Asset2,70.509,0.127528683264721,Fixed Income
2020-07-28,Asset2,70.799,0.127528683264721,Fixed Income
2020-07-29,Asset2,70.91,0.127528683264721,Fixed Income
2020-07-30,Asset2,70.654,0.127528683264721,Fixed Income
2020-07-31,Asset2,70.871,0.127528683264721,Fixed Income
2020-08-03,Asset2,71.997,0.127528683264721,Fixed Income
2020-08-04,Asset2,72.115,0.127528683264721,Fixed Income
2020-08-05,Asset2,72.7,0.127528683264721,Fixed Income
2020-08-06,Asset2,72.597,0.127528683264721,Fixed Income
2020-08-07,Asset2,73.123,0.127528683264721,Fixed Income
2020-08-10,Asset2,73.215,0.127528683264721,Fixed Income
2020-08-11,Asset2,73.769,0.127528683264721,Fixed Income
2020-08-12,Asset2,73.811,0.127528683264721,Fixed Income
2020-08-13,Asset2,73.856,0.127528683264721,Fixed Income
2020-08-14,Asset2,73.792,0.127528683264721,Fixed Income
2020-08-17,Asset2,73.906,0.127528683264721,Fixed Income
2020-08-18,Asset2,74.005,0.127528683264721,Fixed Income
2020-08-19,Asset2,74.262,0.127528683264721,Fixed Income
2020-08-20,Asset2,73.772,0.127528683264721,Fixed Income
2020-08-21,Asset2,74.007,0.127528683264721,Fixed Income
2020-08-24,Asset2,74.768,0.127528683264721,Fixed Income
2020-08-25,Asset2,75.052,0.127528683264721,Fixed Income
2020-08-26,Asset2,75.569,0.127528683264721,Fixed Income
2020-08-27,Asset2,76.369,0.127528683264721,Fixed Income
2020-08-28,Asset2,76.31,0.127528683264721,Fixed Income
2020-08-31,Asset2,76.38,0.127528683264721,Fixed Income
2020-09-01,Asset2,76.655,0.127528683264721,Fixed Income
2020-09-02,Asset2,77.495,0.127528683264721,Fixed Income
2020-09-03,Asset2,75.903,0.127528683264721,Fixed Income
2020-09-04,Asset2,73.755,0.127528683264721,Fixed Income
2020-09-07,Asset2,75.021,0.127528683264721,Fixed Income
2020-09-08,Asset2,73.272,0.127528683264721,Fixed Income
2020-09-09,Asset2,74.243,0.127528683264721,Fixed Income
2020-09-10,Asset2,74.281,0.127528683264721,Fixed Income
2020-09-11,Asset2,73.136,0.127528683264721,Fixed Income
2020-09-14,Asset2,74.219,0.127528683264721,Fixed Income
2020-09-15,Asset2,74.585,0.127528683264721,Fixed Income
2020-09-16,Asset2,74.714,0.127528683264721,Fixed Income
2020-09-17,Asset2,73.438,0.127528683264721,Fixed Income
2020-09-18,Asset2,72.779,0.127528683264721,Fixed Income
2020-09-21,Asset2,70.51,0.127528683264721,Fixed Income
2020-09-22,Asset2,71.436,0.127528683264721,Fixed Income
2020-09-23,Asset2,71.872,0.127528683264721,Fixed Income
2020-09-24,Asset2,70.722,0.127528683264721,Fixed Income
2020-09-25,Asset2,71.223,0.127528683264721,Fixed Income
2020-09-28,Asset2,73.072,0.127528683264721,Fixed Income
2020-09-29,Asset2,72.899,0.127528683264721,Fixed Income
2020-09-30,Asset2,73.705,0.127528683264721,Fixed Income
2020-10-01,Asset2,73.911,0.127528683264721,Fixed Income
2020-10-02,Asset2,73.177,0.127528683264721,Fixed Income
2020-10-05,Asset2,74.075,0.127528683264721,Fixed Income
2020-10-06,Asset2,74.317,0.127528683264721,Fixed Income
2020-10-07,Asset2,74.355,0.127528683264721,Fixed Income
2020-10-08,Asset2,74.895,0.127528683264721,Fixed Income
2020-10-09,Asset2,75.738,0.127528683264721,Fixed Income
2020-10-12,Asset2,77.034,0.127528683264721,Fixed Income
2020-10-13,Asset2,77.015,0.127528683264721,Fixed Income
2020-10-14,Asset2,76.582,0.127528683264721,Fixed Income
2020-10-15,Asset2,75.629,0.127528683264721,Fixed Income
2020-10-16,Asset2,76.434,0.127528683264721,Fixed Income
2020-10-19,Asset2,76.233,0.127528683264721,Fixed Income
2020-10-20,Asset2,75.131,0.127528683264721,Fixed Income
2020-10-21,Asset2,75.152,0.127528683264721,Fixed Income
2020-10-22,Asset2,74.937,0.127528683264721,Fixed Income
2020-10-23,Asset2,75.364,0.127528683264721,Fixed Income
2020-10-26,Asset2,73.914,0.127528683264721,Fixed Income
2020-10-27,Asset2,74.149,0.127528683264721,Fixed Income
2020-10-28,Asset2,72.079,0.127528683264721,Fixed Income
2020-10-29,Asset2,72.052,0.127528683264721,Fixed Income
2020-10-30,Asset2,71.31,0.127528683264721,Fixed Income
2020-11-02,Asset2,72.265,0.127528683264721,Fixed Income
2020-11-03,Asset2,73.915,0.127528683264721,Fixed Income
2020-11-04,Asset2,75.673,0.127528683264721,Fixed Income
2020-11-05,Asset2,76.766,0.127528683264721,Fixed Income
2020-11-06,Asset2,76.513,0.127528683264721,Fixed Income
2020-11-09,Asset2,78.744,0.127528683264721,Fixed Income
2020-11-10,Asset2,77.163,0.127528683264721,Fixed Income
2020-11-11,Asset2,77.958,0.127528683264721,Fixed Income
2020-11-12,Asset2,77.629,0.127528683264721,Fixed Income
2020-11-13,Asset2,77.64,0.127528683264721,Fixed Income
2020-11-16,Asset2,79.023,0.127528683264721,Fixed Income
2020-11-17,Asset2,78.767,0.127528683264721,Fixed Income
2020-11-18,Asset2,78.835,0.127528683264721,Fixed Income
2020-11-19,Asset2,77.667,0.127528683264721,Fixed Income
2020-11-20,Asset2,78.038,0.127528683264721,Fixed Income
2020-11-23,Asset2,77.542,0.127528683264721,Fixed Income
2020-11-24,Asset2,79.138,0.127528683264721,Fixed Income
2020-11-25,Asset2,79.053,0.127528683264721,Fixed Income
2020-11-26,Asset2,79.137,0.127528683264721,Fixed Income
2020-11-27,Asset2,79.326,0.127528683264721,Fixed Income
2020-11-30,Asset2,78.449,0.127528683264721,Fixed Income
2020-12-01,Asset2,79.983,0.127528683264721,Fixed Income
2020-12-02,Asset2,79.813,0.127528683264721,Fixed Income
2020-12-03,Asset2,80.165,0.127528683264721,Fixed Income
2020-12-04,Asset2,80.445,0.127528683264721,Fixed Income
2020-12-07,Asset2,80.494,0.127528683264721,Fixed Income
2020-12-08,Asset2,80.55,0.127528683264721,Fixed Income
2020-12-09,Asset2,80.472,0.127528683264721,Fixed Income
2020-12-10,Asset2,80.119,0.127528683264721,Fixed Income
2020-12-11,Asset2,79.461,0.127528683264721,Fixed Income
2020-12-14,Asset2,80.067,0.127528683264721,Fixed Income
2020-12-15,Asset2,79.907,0.127528683264721,Fixed Income
2020-12-16,Asset2,80.666,0.127528683264721,Fixed Income
2020-12-17,Asset2,80.954,0.127528683264721,Fixed Income
2020-12-18,Asset2,80.588,0.127528683264721,Fixed Income
2020-12-21,Asset2,79.772,0.127528683264721,Fixed Income
2020-12-22,Asset2,80.319,0.127528683264721,Fixed Income
2020-12-23,Asset2,80.664,0.127528683264721,Fixed Income
2020-12-24,Asset2,80.577,0.127528683264721,Fixed Income
2020-12-25,Asset2,80.577,0.127528683264721,Fixed Income
2020-12-28,Asset2,81.371,0.127528683264721,Fixed Income
2020-12-29,Asset2,81.516,0.127528683264721,Fixed Income
2020-12-30,Asset2,81.45,0.127528683264721,Fixed Income
2020-12-31,Asset2,81.287,0.127528683264721,Fixed Income
2021-01-01,Asset2,81.287,0.266092747168553,Fixed Income
2021-01-04,Asset2,80.612,0.266092747168553,Fixed Income
2021-01-05,Asset2,80.833,0.266092747168553,Fixed Income
2021-01-06,Asset2,82.116,0.266092747168553,Fixed Income
2021-01-07,Asset2,82.785,0.266092747168553,Fixed Income
2021-01-08,Asset2,82.974,0.266092747168553,Fixed Income
2021-01-11,Asset2,82.969,0.266092747168553,Fixed Income
2021-01-12,Asset2,82.78,0.266092747168553,Fixed Income
2021-01-13,Asset2,82.938,0.266092747168553,Fixed Income
2021-01-14,Asset2,83.115,0.266092747168553,Fixed Income
2021-01-15,Asset2,82.23,0.266092747168553,Fixed Income
2021-01-18,Asset2,82.191,0.266092747168553,Fixed Income
2021-01-19,Asset2,82.38,0.266092747168553,Fixed Income
2021-01-20,Asset2,83.624,0.266092747168553,Fixed Income
2021-01-21,Asset2,83.879,0.266092747168553,Fixed Income
2021-01-22,Asset2,83.608,0.266092747168553,Fixed Income
2021-01-25,Asset2,83.266,0.266092747168553,Fixed Income
2021-01-26,Asset2,83.92,0.266092747168553,Fixed Income
2021-01-27,Asset2,82.447,0.266092747168553,Fixed Income
2021-01-28,Asset2,82.994,0.266092747168553,Fixed Income
2021-01-29,Asset2,81.261,0.266092747168553,Fixed Income
2021-02-01,Asset2,81.82,0.266092747168553,Fixed Income
2021-02-02,Asset2,83.519,0.266092747168553,Fixed Income
2021-02-03,Asset2,83.452,0.266092747168553,Fixed Income
2021-02-04,Asset2,83.999,0.266092747168553,Fixed Income
2021-02-05,Asset2,84.641,0.266092747168553,Fixed Income
2021-02-08,Asset2,84.886,0.266092747168553,Fixed Income
2021-02-09,Asset2,85.13,0.266092747168553,Fixed Income
2021-02-10,Asset2,85.083,0.266092747168553,Fixed Income
2021-02-11,Asset2,85.303,0.266092747168553,Fixed Income
2021-02-12,Asset2,85.45,0.266092747168553,Fixed Income
2021-02-15,Asset2,86.134,0.266092747168553,Fixed Income
2021-02-16,Asset2,85.685,0.266092747168553,Fixed Income
2021-02-17,Asset2,85.152,0.266092747168553,Fixed Income
2021-02-18,Asset2,84.908,0.266092747168553,Fixed Income
2021-02-19,Asset2,85.547,0.266092747168553,Fixed Income
2021-02-22,Asset2,84.585,0.266092747168553,Fixed Income
2021-02-23,Asset2,84.0,0.266092747168553,Fixed Income
2021-02-24,Asset2,85.031,0.266092747168553,Fixed Income
2021-02-25,Asset2,84.682,0.266092747168553,Fixed Income
2021-02-26,Asset2,83.572,0.266092747168553,Fixed Income
2021-03-01,Asset2,84.84,0.266092747168553,Fixed Income
2021-03-02,Asset2,84.412,0.266092747168553,Fixed Income
2021-03-03,Asset2,84.203,0.266092747168553,Fixed Income
2021-03-04,Asset2,83.257,0.266092747168553,Fixed Income
2021-03-05,Asset2,81.42,0.266092747168553,Fixed Income
2021-03-08,Asset2,84.313,0.266092747168553,Fixed Income
2021-03-09,Asset2,84.771,0.266092747168553,Fixed Income
2021-03-10,Asset2,85.037,0.266092747168553,Fixed Income
